product_id,product_name,category,subcategory,price,cost,margin,rating,stock
1209,P-01209,Apparel,Women,47.39,25.44,0.463,4.55,1951
1210,P-01210,Books,Education,83.88,37.63,0.551,4.79,1537
1211,P-01211,Beauty,Makeup,13.18,9.84,0.253,4.33,1151
1212,P-01212,Electronics,Phones,59.83,28.71,0.52,2.59,1528
1213,P-01213,Apparel,Women,16.06,11.48,0.285,4.84,918
1214,P-01214,Electronics,Phones,20.63,12.68,0.385,4.37,1308
1215,P-01215,Sports,Outdoor,78.23,32.57,0.584,3.86,1087
1216,P-01216,Apparel,Kids,60.27,26.13,0.566,2.69,1953
1217,P-01217,Books,Nonfiction,18.97,13.97,0.264,3.86,460
1218,P-01218,Electronics,Phones,69.14,44.64,0.354,5.0,119
1219,P-01219,Home,Furniture,88.1,40.75,0.537,3.14,462
1220,P-01220,Home,Decor,95.79,54.31,0.433,4.02,536
1221,P-01221,Electronics,Phones,44.98,35.12,0.219,4.74,237
1222,P-01222,Outdoors,Camping,38.56,15.9,0.588,3.73,1377
1223,P-01223,Apparel,Women,17.35,9.78,0.436,3.78,191
1224,P-01224,Outdoors,Boating,3.47,1.42,0.591,2.95,192
1225,P-01225,Beauty,Hair,170.32,135.29,0.206,2.77,1370
1226,P-01226,Toys,Educational,70.71,55.07,0.221,4.24,531
1227,P-01227,Books,Fiction,44.11,34.22,0.224,4.09,1263
1228,P-01228,Outdoors,Gardening,64.16,31.47,0.51,4.15,1114
1229,P-01229,Sports,Outdoor,28.99,17.19,0.407,3.26,1176
1230,P-01230,Outdoors,Camping,96.37,67.75,0.297,3.3,1219
1231,P-01231,Electronics,Phones,58.72,24.11,0.589,4.42,350
1232,P-01232,Beauty,Skin,51.2,30.13,0.412,2.72,1590
1233,P-01233,Electronics,Audio,103.26,45.83,0.556,3.97,421
1234,P-01234,Books,Fiction,56.82,30.59,0.462,3.88,586
1235,P-01235,Beauty,Makeup,23.11,11.6,0.498,4.01,681
1236,P-01236,Toys,Outdoor,35.36,17.59,0.503,2.58,1830
1237,P-01237,Electronics,Accessories,21.15,11.89,0.438,2.67,1181
1238,P-01238,Home,Decor,20.27,11.86,0.415,3.31,512
1239,P-01239,Outdoors,Boating,78.69,60.6,0.23,2.64,1778
1240,P-01240,Toys,Outdoor,40.31,23.7,0.412,2.51,1857
1241,P-01241,Apparel,Kids,19.0,10.68,0.438,3.93,1137
1242,P-01242,Electronics,Phones,77.47,40.5,0.477,2.94,455
1243,P-01243,Home,Decor,9.88,5.6,0.433,3.06,1825
1244,P-01244,Electronics,Phones,92.54,53.83,0.418,2.91,1863
1245,P-01245,Sports,Fitness,163.05,92.05,0.435,4.56,1146
1246,P-01246,Home,Kitchen,8.31,6.5,0.218,4.79,226
1247,P-01247,Apparel,Kids,43.79,33.44,0.236,3.68,1318
1248,P-01248,Apparel,Kids,45.89,22.14,0.518,3.39,338
1249,P-01249,Sports,Outdoor,23.3,10.34,0.556,3.68,3
1250,P-01250,Apparel,Women,130.34,100.58,0.228,3.1,1249
1251,P-01251,Apparel,Kids,9.62,6.23,0.352,3.54,1515
1252,P-01252,Outdoors,Gardening,57.65,38.28,0.336,2.88,734
1253,P-01253,Electronics,Audio,30.52,13.64,0.553,4.63,1492
1254,P-01254,Home,Decor,56.92,32.84,0.423,4.64,792
1255,P-01255,Home,Kitchen,7.37,5.6,0.24,4.88,398
1256,P-01256,Home,Kitchen,24.99,13.8,0.448,2.95,1970
1257,P-01257,Beauty,Makeup,5.26,3.59,0.317,4.25,630
1258,P-01258,Sports,TeamSport,36.33,16.51,0.546,3.92,1048
1259,P-01259,Electronics,Audio,95.71,69.3,0.276,3.6,223
1260,P-01260,Sports,TeamSport,12.91,9.38,0.273,3.58,1169
1261,P-01261,Outdoors,Camping,23.63,10.3,0.564,3.63,1856
1262,P-01262,Beauty,Skin,36.01,19.54,0.457,3.29,1097
1263,P-01263,Beauty,Skin,25.84,15.45,0.402,4.44,1574
1264,P-01264,Electronics,Computers,6.03,2.45,0.594,2.95,225
1265,P-01265,Outdoors,Camping,96.3,58.63,0.391,2.71,1087
1266,P-01266,Toys,Educational,15.03,9.17,0.39,2.83,1747
1267,P-01267,Books,Fiction,26.48,20.52,0.225,2.54,18
1268,P-01268,Outdoors,Boating,64.52,29.84,0.538,4.98,183
1269,P-01269,Beauty,Skin,116.6,93.07,0.202,4.45,648
1270,P-01270,Toys,Indoor,18.67,14.16,0.242,4.4,1692
1271,P-01271,Sports,TeamSport,44.07,33.64,0.237,2.63,716
1272,P-01272,Outdoors,Camping,19.69,8.84,0.551,4.64,1622
1273,P-01273,Sports,Fitness,54.3,33.07,0.391,4.66,15
1274,P-01274,Sports,Fitness,15.86,10.24,0.354,2.7,266
1275,P-01275,Home,Kitchen,56.35,33.87,0.399,4.51,517
1276,P-01276,Sports,TeamSport,29.23,21.84,0.253,4.55,955
1277,P-01277,Apparel,Women,69.2,29.42,0.575,4.19,1790
1278,P-01278,Electronics,Accessories,37.2,25.54,0.313,4.53,1654
1279,P-01279,Home,Kitchen,26.97,16.44,0.39,3.67,1580
1280,P-01280,Toys,Educational,60.36,33.61,0.443,2.95,1270
1281,P-01281,Outdoors,Boating,72.52,31.14,0.571,3.16,25
1282,P-01282,Books,Fiction,2.96,1.34,0.547,4.66,1777
1283,P-01283,Electronics,Accessories,18.53,14.04,0.242,2.51,91
1284,P-01284,Electronics,Computers,47.96,21.88,0.544,2.63,1909
1285,P-01285,Outdoors,Gardening,21.6,8.68,0.598,2.71,1822
1286,P-01286,Home,Decor,35.95,27.15,0.245,3.88,252
1287,P-01287,Toys,Indoor,8.91,6.35,0.287,4.53,1619
1288,P-01288,Home,Decor,120.92,78.81,0.348,3.52,1167
1289,P-01289,Electronics,Computers,32.36,17.03,0.474,2.92,1303
1290,P-01290,Home,Decor,79.11,42.25,0.466,3.76,249
1291,P-01291,Electronics,Audio,26.75,12.29,0.541,4.0,719
1292,P-01292,Apparel,Men,16.72,13.29,0.205,4.82,1616
1293,P-01293,Electronics,Audio,15.51,10.5,0.323,3.65,1438
1294,P-01294,Outdoors,Boating,45.67,21.1,0.538,2.67,427
1295,P-01295,Electronics,Phones,69.04,49.59,0.282,4.86,1856
1296,P-01296,Apparel,Women,57.45,41.17,0.283,4.25,758
1297,P-01297,Home,Decor,4.01,2.83,0.294,4.97,241
1298,P-01298,Outdoors,Camping,31.62,23.76,0.249,3.48,248
1299,P-01299,Toys,Outdoor,107.83,74.78,0.307,2.74,510
1300,P-01300,Electronics,Accessories,52.27,35.87,0.314,4.64,725
1301,P-01301,Apparel,Men,26.28,18.48,0.297,4.79,1951
1302,P-01302,Sports,TeamSport,23.73,18.75,0.21,3.64,62
1303,P-01303,Beauty,Makeup,28.21,18.44,0.346,4.11,1747
1304,P-01304,Toys,Indoor,165.87,117.08,0.294,4.04,375
1305,P-01305,Toys,Indoor,30.87,17.97,0.418,3.62,679
1306,P-01306,Electronics,Phones,380.19,207.82,0.453,4.57,1241
1307,P-01307,Toys,Indoor,9.36,6.0,0.359,2.57,1517
1308,P-01308,Outdoors,Camping,147.17,62.36,0.576,4.89,332
1309,P-01309,Books,Nonfiction,71.71,33.82,0.528,4.55,479
1310,P-01310,Books,Fiction,36.98,18.88,0.489,3.6,1336
1311,P-01311,Home,Kitchen,34.23,14.75,0.569,3.75,814
1312,P-01312,Toys,Indoor,8.61,3.91,0.546,4.88,1895
1313,P-01313,Home,Decor,16.43,11.96,0.272,4.91,689
1314,P-01314,Sports,Outdoor,56.24,30.31,0.461,3.24,1525
1315,P-01315,Home,Kitchen,21.03,13.03,0.38,2.66,678
1316,P-01316,Sports,Fitness,29.59,23.03,0.222,3.93,340
1317,P-01317,Outdoors,Camping,6.17,4.16,0.326,2.9,1297
1318,P-01318,Electronics,Phones,92.24,53.9,0.416,3.75,840
1319,P-01319,Apparel,Men,75.96,60.32,0.206,3.53,407
1320,P-01320,Sports,TeamSport,28.44,17.22,0.395,4.89,1194
1321,P-01321,Outdoors,Camping,17.67,9.67,0.453,4.18,1125
1322,P-01322,Sports,Outdoor,11.66,6.02,0.484,4.71,754
1323,P-01323,Outdoors,Boating,33.18,17.51,0.472,4.23,1967
1324,P-01324,Apparel,Kids,10.05,8.04,0.2,4.52,955
1325,P-01325,Beauty,Skin,8.05,4.45,0.447,3.44,1551
1326,P-01326,Toys,Indoor,118.2,74.32,0.371,4.65,201
1327,P-01327,Toys,Indoor,16.5,12.33,0.253,2.99,1025
1328,P-01328,Beauty,Skin,63.18,26.8,0.576,4.6,1965
1329,P-01329,Sports,TeamSport,86.66,56.45,0.349,4.17,431
1330,P-01330,Beauty,Makeup,50.45,31.24,0.381,4.61,6
1331,P-01331,Sports,Fitness,59.21,25.36,0.572,3.45,268
1332,P-01332,Electronics,Phones,3.47,2.06,0.406,2.9,538
1333,P-01333,Sports,Fitness,40.09,29.94,0.253,3.31,1783
1334,P-01334,Toys,Outdoor,11.89,5.08,0.573,3.92,1369
1335,P-01335,Home,Furniture,43.64,22.96,0.474,3.88,347
1336,P-01336,Home,Furniture,209.43,126.09,0.398,4.83,1896
1337,P-01337,Electronics,Computers,22.64,10.87,0.52,4.47,1152
1338,P-01338,Apparel,Women,67.28,49.13,0.27,3.04,565
1339,P-01339,Apparel,Men,5.25,4.18,0.204,3.29,1381
1340,P-01340,Electronics,Phones,80.03,60.13,0.249,3.29,677
1341,P-01341,Beauty,Hair,51.42,22.12,0.57,2.87,1830
1342,P-01342,Books,Nonfiction,269.35,194.74,0.277,4.33,417
1343,P-01343,Beauty,Skin,42.94,30.24,0.296,3.85,1932
1344,P-01344,Beauty,Hair,25.02,15.06,0.398,4.43,1478
1345,P-01345,Electronics,Accessories,37.09,23.37,0.37,3.45,764
1346,P-01346,Sports,Outdoor,26.38,18.24,0.309,4.59,1474
1347,P-01347,Apparel,Kids,172.49,98.86,0.427,3.71,229
1348,P-01348,Outdoors,Camping,52.34,36.56,0.301,4.51,965
1349,P-01349,Outdoors,Camping,42.29,16.93,0.6,3.02,374
1350,P-01350,Sports,Outdoor,37.5,29.42,0.215,3.94,1762
1351,P-01351,Home,Decor,24.03,12.24,0.491,2.69,1013
1352,P-01352,Apparel,Kids,115.29,48.99,0.575,4.63,650
1353,P-01353,Outdoors,Gardening,53.8,31.47,0.415,4.0,1472
1354,P-01354,Sports,Outdoor,3.94,2.33,0.409,3.62,1425
1355,P-01355,Beauty,Makeup,31.26,18.94,0.394,4.9,1339
1356,P-01356,Outdoors,Camping,23.2,14.38,0.38,3.84,1146
1357,P-01357,Apparel,Women,68.89,48.0,0.303,2.74,760
1358,P-01358,Sports,Fitness,115.82,73.13,0.369,2.97,462
1359,P-01359,Toys,Educational,25.11,15.32,0.39,4.04,1912
1360,P-01360,Apparel,Women,25.36,16.77,0.339,3.43,234
1361,P-01361,Apparel,Kids,15.92,9.06,0.431,4.42,1690
1362,P-01362,Sports,Fitness,52.57,24.68,0.531,2.66,636
1363,P-01363,Electronics,Audio,42.11,28.58,0.321,3.71,987
1364,P-01364,Apparel,Kids,12.63,7.84,0.379,2.86,1549
1365,P-01365,Books,Fiction,23.78,16.09,0.323,3.57,1990
1366,P-01366,Electronics,Computers,90.79,49.18,0.458,4.9,1095
1367,P-01367,Apparel,Women,61.02,31.71,0.48,3.83,495
1368,P-01368,Home,Furniture,24.86,14.38,0.422,2.73,968
1369,P-01369,Sports,Fitness,9.87,6.6,0.331,4.24,1988
1370,P-01370,Books,Education,91.03,71.67,0.213,4.72,1041
1371,P-01371,Home,Furniture,54.88,27.78,0.494,2.73,884
1372,P-01372,Apparel,Women,190.21,135.77,0.286,3.33,372
1373,P-01373,Apparel,Women,422.1,250.81,0.406,2.96,1327
1374,P-01374,Apparel,Men,9.29,6.71,0.278,2.66,1148
1375,P-01375,Outdoors,Boating,3.16,2.06,0.348,4.2,1788
1376,P-01376,Electronics,Phones,28.26,17.82,0.369,4.37,1405
1377,P-01377,Home,Decor,44.52,34.64,0.222,3.01,1400
1378,P-01378,Books,Nonfiction,7.55,4.11,0.456,2.94,1160
1379,P-01379,Apparel,Women,98.01,75.3,0.232,4.97,130
1380,P-01380,Books,Education,40.43,29.76,0.264,2.82,763
1381,P-01381,Home,Kitchen,8.32,4.53,0.456,3.02,1876
1382,P-01382,Outdoors,Boating,24.9,15.99,0.358,3.43,1485
1383,P-01383,Books,Fiction,151.5,118.18,0.22,2.51,180
1384,P-01384,Sports,Fitness,10.87,7.02,0.354,3.88,962
1385,P-01385,Books,Fiction,107.59,80.42,0.253,2.84,657
1386,P-01386,Outdoors,Boating,93.07,61.47,0.34,2.93,637
1387,P-01387,Apparel,Men,7.66,3.62,0.527,4.93,1207
1388,P-01388,Sports,Fitness,53.67,42.07,0.216,3.07,1518
1389,P-01389,Electronics,Phones,81.29,34.16,0.58,4.32,1254
1390,P-01390,Home,Furniture,4.54,3.51,0.227,4.72,237
1391,P-01391,Outdoors,Gardening,17.79,11.63,0.346,4.86,274
1392,P-01392,Books,Education,42.02,29.92,0.288,3.68,1930
1393,P-01393,Apparel,Kids,7.97,3.33,0.582,4.37,1271
1394,P-01394,Apparel,Women,45.15,23.66,0.476,4.93,752
1395,P-01395,Outdoors,Gardening,13.73,6.97,0.492,2.78,1404
1396,P-01396,Home,Decor,15.5,7.14,0.539,2.58,5
1397,P-01397,Beauty,Skin,12.54,6.31,0.497,3.29,1294
1398,P-01398,Beauty,Hair,1.54,1.2,0.221,4.16,1806
1399,P-01399,Home,Decor,64.69,42.85,0.338,3.58,830
1400,P-01400,Sports,TeamSport,19.17,13.56,0.293,3.18,726
1401,P-01401,Apparel,Kids,83.92,40.15,0.522,2.99,1190
1402,P-01402,Sports,Outdoor,35.54,24.07,0.323,4.03,1053
1403,P-01403,Apparel,Women,115.71,67.68,0.415,3.47,684
1404,P-01404,Sports,Fitness,27.43,11.12,0.595,3.05,474
1405,P-01405,Books,Fiction,200.06,97.06,0.515,4.16,424
1406,P-01406,Home,Kitchen,85.33,35.15,0.588,4.27,359
1407,P-01407,Toys,Educational,19.83,11.86,0.402,4.25,546
1408,P-01408,Home,Decor,36.38,21.35,0.413,4.83,513
1409,P-01409,Electronics,Accessories,87.06,35.89,0.588,4.28,733
1410,P-01410,Toys,Indoor,47.22,36.99,0.217,2.56,104
1411,P-01411,Apparel,Men,15.32,8.82,0.424,4.38,806
1412,P-01412,Books,Fiction,75.82,46.96,0.381,4.45,488
1413,P-01413,Beauty,Makeup,97.86,52.69,0.462,3.83,1013
1414,P-01414,Electronics,Phones,83.18,58.12,0.301,3.43,756
1415,P-01415,Sports,Fitness,18.82,10.99,0.416,3.8,1956
1416,P-01416,Toys,Indoor,63.46,44.73,0.295,2.52,1678
1417,P-01417,Electronics,Audio,58.27,24.88,0.573,4.46,126
1418,P-01418,Books,Nonfiction,249.22,184.95,0.258,4.26,1174
1419,P-01419,Books,Nonfiction,6.39,4.94,0.227,4.44,952
1420,P-01420,Home,Kitchen,34.03,19.65,0.423,4.05,1077
1421,P-01421,Outdoors,Camping,20.33,11.6,0.429,3.28,401
1422,P-01422,Beauty,Makeup,10.92,5.81,0.468,2.82,1927
1423,P-01423,Home,Furniture,57.37,24.18,0.579,2.5,336
1424,P-01424,Electronics,Phones,42.17,19.31,0.542,3.57,1373
1425,P-01425,Beauty,Makeup,17.81,11.69,0.344,4.44,1940
1426,P-01426,Apparel,Men,15.84,12.16,0.232,3.41,943
1427,P-01427,Beauty,Hair,15.66,10.65,0.32,4.53,121
1428,P-01428,Home,Furniture,25.07,10.66,0.575,3.67,1391
1429,P-01429,Apparel,Men,14.38,5.82,0.595,4.0,396
1430,P-01430,Electronics,Accessories,77.41,33.74,0.564,3.2,0
1431,P-01431,Beauty,Skin,97.75,62.84,0.357,2.64,1054
1432,P-01432,Sports,TeamSport,48.59,33.66,0.307,3.24,1492
1433,P-01433,Toys,Indoor,33.92,22.53,0.336,4.91,513
1434,P-01434,Home,Decor,27.68,19.16,0.308,4.17,633
1435,P-01435,Beauty,Hair,19.33,14.2,0.265,4.9,949
1436,P-01436,Outdoors,Camping,22.09,17.17,0.223,3.07,107
1437,P-01437,Outdoors,Camping,33.48,24.65,0.264,3.15,1255
1438,P-01438,Sports,Outdoor,27.28,19.44,0.287,3.63,1341
1439,P-01439,Beauty,Hair,125.52,96.95,0.228,4.6,1443
1440,P-01440,Apparel,Women,24.46,18.17,0.257,4.67,1954
1441,P-01441,Toys,Educational,14.73,8.75,0.406,3.33,1918
1442,P-01442,Sports,Fitness,37.77,28.72,0.24,2.84,814
1443,P-01443,Books,Education,125.4,94.03,0.25,4.19,1696
1444,P-01444,Electronics,Computers,34.05,23.96,0.296,4.75,129
1445,P-01445,Toys,Educational,9.97,4.72,0.527,4.48,1857
1446,P-01446,Home,Furniture,19.28,12.29,0.363,3.97,666
1447,P-01447,Beauty,Makeup,21.55,11.71,0.457,4.16,901
1448,P-01448,Outdoors,Camping,58.78,27.35,0.535,4.01,1892
1449,P-01449,Outdoors,Camping,32.63,18.22,0.442,2.59,1226
1450,P-01450,Home,Furniture,64.8,29.09,0.551,3.59,12
1451,P-01451,Apparel,Kids,15.14,12.06,0.203,3.75,1699
1452,P-01452,Beauty,Makeup,15.82,11.27,0.288,2.83,747
1453,P-01453,Sports,TeamSport,74.93,38.94,0.48,4.72,1015
1454,P-01454,Toys,Outdoor,270.8,178.42,0.341,3.71,570
1455,P-01455,Outdoors,Gardening,41.57,28.43,0.316,4.11,1402
1456,P-01456,Electronics,Computers,24.09,18.1,0.249,4.04,857
1457,P-01457,Sports,TeamSport,3.93,2.82,0.282,4.94,674
1458,P-01458,Beauty,Skin,37.38,17.35,0.536,4.67,1204
1459,P-01459,Electronics,Accessories,148.35,115.81,0.219,2.94,49
1460,P-01460,Toys,Outdoor,45.1,22.9,0.492,3.08,357
1461,P-01461,Outdoors,Boating,57.02,23.05,0.596,4.75,925
1462,P-01462,Electronics,Computers,41.91,19.67,0.531,4.31,195
1463,P-01463,Beauty,Hair,81.38,60.15,0.261,4.79,420
1464,P-01464,Electronics,Phones,46.09,23.59,0.488,3.53,613
1465,P-01465,Beauty,Makeup,33.94,16.56,0.512,2.89,1748
1466,P-01466,Toys,Educational,38.94,29.01,0.255,3.49,174
1467,P-01467,Toys,Outdoor,13.39,10.16,0.241,3.2,1387
1468,P-01468,Home,Kitchen,40.47,25.17,0.378,4.63,939
1469,P-01469,Beauty,Hair,37.1,18.64,0.498,3.98,1716
1470,P-01470,Apparel,Women,26.01,16.99,0.347,3.04,1719
1471,P-01471,Home,Furniture,23.11,10.57,0.543,2.55,407
1472,P-01472,Outdoors,Gardening,27.17,21.18,0.22,3.75,1418
1473,P-01473,Home,Kitchen,85.47,40.32,0.528,3.28,1792
1474,P-01474,Electronics,Audio,94.9,49.77,0.476,2.8,1995
1475,P-01475,Outdoors,Gardening,31.68,12.75,0.598,3.51,498
1476,P-01476,Electronics,Computers,16.06,12.68,0.21,3.16,1515
1477,P-01477,Books,Education,22.63,10.58,0.532,2.63,1452
1478,P-01478,Electronics,Audio,45.99,20.77,0.548,2.9,711
1479,P-01479,Sports,Fitness,37.54,24.01,0.36,4.86,1924
1480,P-01480,Home,Decor,52.77,35.42,0.329,4.43,1746
1481,P-01481,Electronics,Computers,28.74,22.34,0.223,4.08,737
1482,P-01482,Outdoors,Boating,29.06,14.06,0.516,3.26,1146
1483,P-01483,Apparel,Women,44.78,31.14,0.305,4.23,891
1484,P-01484,Electronics,Audio,45.72,27.65,0.395,3.48,835
1485,P-01485,Sports,Fitness,38.05,21.79,0.427,2.58,560
1486,P-01486,Home,Decor,28.97,18.74,0.353,4.0,155
1487,P-01487,Books,Nonfiction,10.71,5.02,0.531,3.59,1460
1488,P-01488,Books,Nonfiction,72.79,50.13,0.311,3.11,694
1489,P-01489,Electronics,Audio,231.95,111.14,0.521,2.73,1777
1490,P-01490,Beauty,Hair,48.01,38.21,0.204,3.82,844
1491,P-01491,Electronics,Phones,45.05,19.0,0.578,4.35,1194
1492,P-01492,Sports,TeamSport,15.6,9.24,0.408,2.91,1538
1493,P-01493,Home,Kitchen,53.68,23.69,0.559,2.59,431
1494,P-01494,Sports,Outdoor,41.39,20.67,0.501,3.14,1225
1495,P-01495,Electronics,Audio,14.14,8.75,0.381,4.88,1326
1496,P-01496,Outdoors,Gardening,32.74,24.66,0.247,3.48,802
1497,P-01497,Apparel,Kids,29.12,11.81,0.594,4.2,1605
1498,P-01498,Sports,TeamSport,66.94,48.84,0.27,4.07,1217
1499,P-01499,Apparel,Men,103.54,48.74,0.529,3.59,18
1500,P-01500,Beauty,Hair,34.38,25.35,0.263,3.28,1156
1501,P-01501,Home,Kitchen,19.02,11.93,0.373,4.99,930
1502,P-01502,Outdoors,Gardening,40.87,29.51,0.278,3.87,1485
1503,P-01503,Outdoors,Camping,18.87,12.63,0.331,3.77,1753
1504,P-01504,Apparel,Men,25.18,13.11,0.479,4.9,215
1505,P-01505,Beauty,Skin,201.96,100.45,0.503,3.88,149
1506,P-01506,Home,Kitchen,50.45,26.34,0.478,2.5,1438
1507,P-01507,Outdoors,Gardening,22.85,15.81,0.308,2.73,1739
1508,P-01508,Sports,TeamSport,16.52,8.4,0.492,3.87,200
1509,P-01509,Apparel,Women,15.28,9.51,0.378,3.65,1089
1510,P-01510,Electronics,Audio,14.98,9.58,0.36,3.95,1986
1511,P-01511,Toys,Outdoor,14.04,9.12,0.35,3.86,1661
1512,P-01512,Beauty,Hair,88.47,38.28,0.567,4.87,377
1513,P-01513,Sports,Fitness,15.69,9.0,0.426,4.79,1904
1514,P-01514,Electronics,Audio,23.73,18.14,0.236,3.31,675
1515,P-01515,Home,Kitchen,31.31,17.05,0.455,3.34,1691
1516,P-01516,Electronics,Computers,5.96,4.02,0.326,4.32,1423
1517,P-01517,Beauty,Hair,30.64,19.38,0.367,4.49,626
1518,P-01518,Electronics,Audio,60.14,34.34,0.429,3.25,1373
1519,P-01519,Books,Education,7.67,5.99,0.219,4.73,1602
1520,P-01520,Toys,Outdoor,112.63,80.34,0.287,4.56,1371
1521,P-01521,Books,Fiction,79.31,42.0,0.47,2.87,1618
1522,P-01522,Beauty,Skin,11.7,9.03,0.228,4.28,1455
1523,P-01523,Electronics,Audio,21.39,9.54,0.554,3.97,1943
1524,P-01524,Sports,Fitness,17.84,9.23,0.483,2.79,1648
1525,P-01525,Home,Decor,45.35,25.52,0.437,2.91,859
1526,P-01526,Home,Decor,10.35,4.47,0.568,3.36,873
1527,P-01527,Beauty,Skin,39.35,20.22,0.486,3.21,35
1528,P-01528,Beauty,Hair,26.74,18.54,0.307,2.84,1578
1529,P-01529,Home,Furniture,42.32,31.19,0.263,3.95,139
1530,P-01530,Apparel,Men,65.0,37.13,0.429,4.93,903
1531,P-01531,Sports,Outdoor,76.62,43.05,0.438,3.37,676
1532,P-01532,Electronics,Accessories,14.58,7.92,0.457,4.84,889
1533,P-01533,Outdoors,Camping,59.86,34.61,0.422,2.68,1768
1534,P-01534,Electronics,Computers,35.22,24.83,0.295,3.06,306
1535,P-01535,Beauty,Makeup,64.84,32.5,0.499,2.87,1225
1536,P-01536,Beauty,Skin,12.18,8.27,0.321,3.37,1082
1537,P-01537,Home,Furniture,21.58,14.05,0.349,4.12,1564
1538,P-01538,Electronics,Computers,19.16,13.08,0.317,3.42,1539
1539,P-01539,Beauty,Hair,26.45,12.56,0.525,4.09,1592
1540,P-01540,Electronics,Accessories,62.89,26.28,0.582,4.92,1196
1541,P-01541,Toys,Indoor,39.6,27.57,0.304,4.28,227
1542,P-01542,Books,Education,71.33,42.94,0.398,2.76,1098
1543,P-01543,Toys,Indoor,25.04,10.77,0.57,4.04,1720
1544,P-01544,Apparel,Men,17.56,8.23,0.531,4.33,328
1545,P-01545,Books,Nonfiction,26.4,15.72,0.405,4.21,828
1546,P-01546,Electronics,Accessories,26.44,11.39,0.569,4.41,1601
1547,P-01547,Books,Nonfiction,59.24,30.57,0.484,2.52,28
1548,P-01548,Electronics,Phones,8.32,6.06,0.272,2.75,1168
1549,P-01549,Sports,Fitness,44.76,31.21,0.303,3.21,1234
1550,P-01550,Electronics,Accessories,38.92,17.58,0.548,2.74,307
1551,P-01551,Apparel,Women,64.69,39.17,0.394,3.74,1336
1552,P-01552,Electronics,Computers,227.34,120.5,0.47,3.86,687
1553,P-01553,Electronics,Accessories,15.1,7.63,0.495,4.59,999
1554,P-01554,Apparel,Kids,43.77,21.86,0.501,3.25,1
1555,P-01555,Sports,Outdoor,15.36,6.52,0.576,3.34,1273
1556,P-01556,Outdoors,Gardening,18.99,9.82,0.483,4.46,186
1557,P-01557,Outdoors,Camping,67.74,40.47,0.403,4.91,423
1558,P-01558,Outdoors,Gardening,36.54,28.72,0.214,4.59,1879
1559,P-01559,Electronics,Audio,13.21,9.77,0.26,4.81,1945
1560,P-01560,Apparel,Women,114.68,89.19,0.222,3.79,1722
1561,P-01561,Home,Kitchen,69.17,30.84,0.554,4.1,1374
1562,P-01562,Electronics,Phones,88.0,50.18,0.43,4.23,383
1563,P-01563,Apparel,Kids,32.56,13.93,0.572,3.71,1261
1564,P-01564,Sports,Fitness,34.25,14.85,0.566,3.12,123
1565,P-01565,Home,Decor,50.59,21.85,0.568,4.32,1454
1566,P-01566,Apparel,Men,34.19,19.54,0.428,4.22,905
1567,P-01567,Sports,TeamSport,15.57,6.6,0.576,3.52,1729
1568,P-01568,Apparel,Men,34.39,25.58,0.256,3.37,490
1569,P-01569,Sports,TeamSport,11.64,7.19,0.382,3.08,1304
1570,P-01570,Sports,Outdoor,39.19,24.9,0.365,3.74,385
1571,P-01571,Electronics,Accessories,11.36,6.57,0.422,3.44,738
1572,P-01572,Beauty,Skin,29.38,18.99,0.354,4.81,1333
1573,P-01573,Home,Kitchen,29.8,22.73,0.237,2.99,1824
1574,P-01574,Outdoors,Gardening,7.65,6.09,0.204,3.35,1523
1575,P-01575,Toys,Indoor,48.23,27.94,0.421,3.5,1313
1576,P-01576,Sports,Fitness,5.4,4.09,0.243,3.58,385
1577,P-01577,Sports,Fitness,33.49,17.25,0.485,2.74,1092
1578,P-01578,Books,Fiction,51.77,39.32,0.24,3.73,1616
1579,P-01579,Electronics,Computers,4.38,3.26,0.256,3.38,1341
1580,P-01580,Home,Kitchen,101.79,59.18,0.419,4.79,48
1581,P-01581,Books,Education,10.68,7.52,0.296,4.44,1171
1582,P-01582,Apparel,Women,62.7,36.0,0.426,3.97,1254
1583,P-01583,Electronics,Phones,42.43,29.05,0.315,4.75,1469
1584,P-01584,Outdoors,Boating,14.39,6.87,0.523,3.7,78
1585,P-01585,Apparel,Women,27.79,17.39,0.374,3.76,97
1586,P-01586,Electronics,Phones,11.32,5.35,0.527,3.87,408
1587,P-01587,Apparel,Women,72.14,47.48,0.342,4.21,1261
1588,P-01588,Outdoors,Boating,191.87,138.3,0.279,2.85,422
1589,P-01589,Toys,Indoor,47.08,31.0,0.342,4.2,240
1590,P-01590,Electronics,Accessories,18.74,7.9,0.578,3.52,361
1591,P-01591,Toys,Indoor,33.26,24.14,0.274,4.52,276
1592,P-01592,Apparel,Kids,22.92,13.04,0.431,2.72,1171
1593,P-01593,Toys,Outdoor,21.72,9.91,0.544,2.82,57
1594,P-01594,Apparel,Kids,36.36,20.14,0.446,2.68,1344
1595,P-01595,Apparel,Kids,33.93,17.2,0.493,2.57,152
1596,P-01596,Toys,Indoor,24.93,16.77,0.327,2.61,239
1597,P-01597,Books,Fiction,49.77,23.21,0.534,4.73,705
1598,P-01598,Apparel,Women,22.5,13.58,0.396,3.94,41
1599,P-01599,Home,Furniture,13.44,5.99,0.554,3.28,11
1600,P-01600,Beauty,Skin,34.01,21.84,0.358,4.94,601
1601,P-01601,Home,Kitchen,29.52,14.92,0.495,2.71,486
